,ID ANUNCIIO,ID SCRAPE,CANTIDAD ANUNCIOS,CANTIDAD TOTAL ANUNCIOS,LATITUD,LONGITUD,CAPACIDAD,BAÑOS,DORMITORIOS,CAMAS,NOCHES MINIMAS,NOCHES MAXIMAS,MINIMO NOCHES MINIMAS,MAXIMO NOCHES MINIMAS,MINIMO NOCHES MAXIMAS,MAXIMO NOCHES MAXIMAS,PROMEDIO NOCHES MINIMAS,PROMEDIO NOCHES MAXIMAS,DISPONIBILIDAD 30D,DISPONIBILIDAD 60D,DISPONIBILIDAD 90D,DISPONIBILIDAD 365D,CANTIDAD REVIEWS,REVIEWS ULTIMOS 12M,REVIEWS ULTIMOS 30D,PUNTAJE RATING,PUNTAJE PRECISION,PUNTAJE LIMPIEZA,PUNTAJE CHECKIN,PUNTAJE COMUNICACION,PUNTAJE UBICACION,PUNTAJE VALOR,ANUNCIOS ANFITRION,ANUNCIOS HOGAR COMPLETO,ANUNCIOS HABITACION PRIVADA,ANUNCIOS HABITACION COMPARTIDA,REVIEWS POR MES,FUENTE INFO,NOMBRE ANFITRION,FECHA INICIO ANFITRION,TIEMPO DE RESPUESTA,TASA DE RESPUESTA,TASA DE ACEPTACION,SUPERANFITRION,TIPO DE PROPIEDAD,TIPO DE CUARTO,AMENIDADES,PRECIO,TIENE DISPONIBILIDAD,RESERVA INSTANTANEA
1179,53468519,20241229042300,3,3,46.21696,6.13317,3,1.0,1.0,3.0,1,365,1,1,365,365,1.0,365.0,22,22,52,327,30,8,0,4.53,4.5,4.53,4.07,4.33,4.53,4.43,2,0,2,0,0.8,city scrape,Muaka,2021-11-20,within a day,60%,42%,f,Private room in rental unit,Private room,"[""Dedicated workspace""]",$65.00,t,f
1180,53486702,20241229042300,1,1,46.20084,6.16025,3,1.0,2.0,2.0,3,365,3,3,365,365,3.0,365.0,28,58,88,346,58,13,0,4.83,4.95,4.9,4.6,4.34,4.93,4.74,1,1,0,0,1.54,city scrape,Gem,2017-07-30,within a day,50%,24%,f,Entire rental unit,Entire home/apt,"[""Hair dryer"", ""Long term stays allowed"", ""Hot water kettle"", ""Bathtub"", ""Freezer"", ""Stove"", ""Washer"", ""Wine glasses"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Shower gel"", ""Dining table"", ""Coffee"", ""Dedicated workspace"", ""Bed linens"", ""Hangers"", ""Iron"", ""Coffee maker"", ""Drying rack for clothing"", ""Clothing storage"", ""Paid parking off premises"", ""Oven"", ""Toaster"", ""Body soap"", ""Patio or balcony"", ""Microwave"", ""Safe"", ""Cleaning products"", ""Extra pillows and blankets"", ""Cleaning available during stay"", ""Hot water"", ""TV"", ""Shampoo"", ""Wifi""]",$180.00,t,f
1181,53528814,20241229042300,26,27,46.207886,6.142184,2,1.0,0.0,1.0,1,14,1,2,1125,1125,1.2,1125.0,16,46,76,76,240,69,4,4.63,4.75,4.7,4.66,4.69,4.87,4.6,15,10,5,0,6.39,city scrape,Bianca,2015-04-15,within an hour,100%,99%,,Entire rental unit,Entire home/apt,"[""Hair dryer"", ""Long term stays allowed"", ""Hot water kettle"", ""Bathtub"", ""Freezer"", ""Laundromat nearby"", ""Wine glasses"", ""Central heating"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Elevator"", ""Shower gel"", ""Coffee maker: Nespresso"", ""Smart lock"", ""52 inch HDTV with premium cable, standard cable"", ""Dedicated workspace"", ""Portable fans"", ""Bed linens"", ""Hangers"", ""Iron"", ""Clothing storage: wardrobe"", ""Oven"", ""Electric stove"", ""Body soap"", ""Paid street parking off premises"", ""Refrigerator"", ""Radiant heating"", ""Microwave"", ""Cleaning products"", ""Single level home"", ""Cooking basics"", ""Hot water"", ""Shampoo"", ""Wifi"", ""Self check-in""]",$114.00,t,f
1182,53596620,20241229042300,1,1,46.1552403633478,6.03634424507618,2,1.0,1.0,1.0,1,1125,1,1,1125,1125,1.0,1125.0,29,59,89,89,3,0,0,5.0,5.0,5.0,5.0,5.0,5.0,4.67,1,0,1,0,0.19,city scrape,Marga,2020-01-06,,,100%,f,Private room in bed and breakfast,Private room,"[""Hair dryer"", ""Private backyard \u2013 Fully fenced"", ""SIEMENS  stainless steel single oven"", ""Hot water kettle"", ""Private BBQ grill: gas, wood-burning"", ""Barbecue utensils"", ""Freezer"", ""Books and reading material"", ""Portable air conditioning"", ""Wine glasses"", ""Outdoor furniture"", ""Private entrance"", ""First aid kit"", ""Indoor fireplace"", ""Central heating"", ""Kitchen"", ""Dishes and silverware"", ""Private patio or balcony"", ""Paid dryer \u2013 In unit"", ""Free washer \u2013 In unit"", ""Essentials"", ""Baking sheet"", ""Garden view"", ""Window guards"", ""Shower gel"", ""Clothing storage: wardrobe and dresser"", ""Dining table"", ""Coffee"", ""Dedicated workspace"", ""Rice maker"", ""Portable fans"", ""Bed linens"", ""Hangers"", ""Lockbox"", ""Iron"", ""Si besoin... shampoo"", ""Drying rack for clothing"", ""Fire pit"", ""Induction stove"", ""Smoke alarm"", ""Coffee maker: Nespresso, pour-over coffee"", ""Toaster"", ""Outdoor dining area"", ""Si besoin conditioner"", ""Lock on bedroom door"", ""Fire extinguisher"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Dishwasher"", ""Microwave"", ""Board games"", ""Free street parking"", ""Wifi"", ""Outdoor kitchen"", ""Cleaning products"", ""Extra pillows and blankets"", ""Sun loungers"", ""Cooking basics"", ""Hot water"", ""Bread maker"", ""Bluetooth sound system"", ""Self check-in"", ""Blender""]",$87.00,t,f
1183,53639717,20241229042300,2,10,46.20669,6.13663,2,1.2,1.2,1.6,1,60,1,1,60,60,1.0,60.0,0,0,0,0,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2,0,2,0,0.07,previous scrape,Marianna,2015-10-16,within an hour,67%,100%,f,Private room in condo,Private room,"[""Hair dryer"", ""Siemmens oven"", ""Hot water kettle"", ""Freezer"", ""Wine glasses"", ""Central heating"", ""Dishes and silverware"", ""Kitchen"", ""Private patio or balcony"", ""Free washer \u2013 In unit"", ""Essentials"", ""Baking sheet"", ""Elevator"", ""Dedicated workspace"", ""Free dryer \u2013 In unit"", ""Lockbox"", ""Clothing storage: walk-in closet"", ""Iron"", ""Drying rack for clothing"", ""Smoke alarm"", ""Electric stove"", ""Paid street parking off premises"", ""Exercise equipment: yoga mat"", ""Lock on bedroom door"", ""HDTV with standard cable, Netflix"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Dishwasher"", ""Coffee maker: pour-over coffee"", ""Cleaning products"", ""Extra pillows and blankets"", ""Cooking basics"", ""Hot water"", ""Wifi"", ""Self check-in"", ""Blender""]",,t,f
1184,53701165,20241229042300,2,2,46.20632,6.16317,2,1.0,1.0,1.0,1,1125,1,1,1125,1125,1.0,1125.0,10,24,52,52,237,143,4,4.65,4.8,4.73,4.89,4.83,4.88,4.62,2,2,0,0,6.4,city scrape,Lucas,2020-07-16,within an hour,100%,100%,t,Entire rental unit,Entire home/apt,"[""Hair dryer"", ""Bathtub"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""HDTV with Netflix"", ""Elevator"", ""Pets allowed"", ""Shower gel"", ""Coffee"", ""Dedicated workspace"", ""Bed linens"", ""Hangers"", ""Iron"", ""Coffee maker"", ""Clothing storage: closet"", ""Oven"", ""Body soap"", ""Refrigerator"", ""Radiant heating"", ""Cleaning products"", ""Cooking basics"", ""Hot water"", ""Wifi"", ""Room-darkening shades""]",$93.00,t,f
1185,53712007,20241229042300,51,59,46.21052,6.14668,4,1.0,1.0,1.0,2,1125,2,2,1125,1125,2.0,1125.0,27,48,78,168,79,26,1,4.75,4.8,4.71,4.94,4.8,4.8,4.61,32,30,2,0,2.17,city scrape,Philippe,2015-10-09,within a few hours,95%,84%,f,Entire rental unit,Entire home/apt,"[""Paid parking garage off premises"", ""Hair dryer"", ""Long term stays allowed"", ""Bathtub"", ""Freezer"", ""Pack \u2019n play/Travel crib"", ""Laundromat nearby"", ""Wine glasses"", ""Central heating"", ""Dishes and silverware"", ""Kitchen"", ""Free washer \u2013 In unit"", ""Essentials"", ""Coffee maker: drip coffee maker"", ""Baking sheet"", ""Elevator"", ""Shower gel"", ""Dining table"", ""Coffee"", ""Dedicated workspace"", ""Portable fans"", ""Bed linens"", ""Hangers"", ""High chair"", ""Lockbox"", ""Iron"", ""Drying rack for clothing"", ""Clothing storage: closet"", ""Children\u2019s dinnerware"", ""Oven"", ""Refrigerator"", ""Crib"", ""Cleaning products"", ""Extra pillows and blankets"", ""Shampoo"", ""Cleaning available during stay"", ""Cooking basics"", ""Hot water"", ""TV"", ""Courtyard view"", ""Wifi"", ""Self check-in"", ""Room-darkening shades""]",$130.00,t,f
1186,53729347,20241229042300,1,1,46.14249,6.04097,2,1.2,1.0,1.6,15,30,15,15,1125,1125,15.0,1125.0,0,0,0,0,0,0,0,4.7,4.8,4.7,4.8,4.8,4.8,4.6,1,1,0,0,1.0,previous scrape,Xavier,2020-12-30,,,,f,Entire rental unit,Entire home/apt,"[""Hair dryer"", ""Hot water kettle"", ""Free driveway parking on premises"", ""Bathtub"", ""Freezer"", ""Stove"", ""Wine glasses"", ""Dishes and silverware"", ""Private patio or balcony"", ""Kitchen"", ""Essentials"", ""Dining table"", ""Dedicated workspace"", ""Clothing storage: wardrobe"", ""HDTV"", ""Refrigerator"", ""Dishwasher"", ""Cooking basics"", ""Hot water"", ""Cleaning available during stay"", ""Wifi""]",,t,f
1187,53732058,20241229042300,1,1,46.21294,6.14916,4,1.2,1.0,1.6,3,365,3,3,365,365,3.0,365.0,0,0,0,0,3,0,0,5.0,5.0,5.0,5.0,5.0,5.0,4.67,1,1,0,0,0.08,previous scrape,Joanna,2015-01-02,,,,f,Entire rental unit,Entire home/apt,"[""Hot tub"", ""Hair dryer"", ""Lake access"", ""Bathtub"", ""Books and reading material"", ""Indoor fireplace"", ""Dishes and silverware"", ""Central heating"", ""Kitchen"", ""Essentials"", ""Paid parking garage on premises"", ""Elevator"", ""Coffee"", ""Portable fans"", ""Hangers"", ""Lockbox"", ""Clothing storage: walk-in closet"", ""Refrigerator"", ""Cleaning products"", ""Cooking basics"", ""Wifi"", ""Self check-in""]",,t,f
1188,53764986,20241229042300,2,3,46.18382,6.14218,4,1.0,2.0,3.0,5,28,5,5,28,28,5.0,28.0,3,29,59,149,12,0,0,4.67,4.42,4.5,4.83,4.5,4.75,4.5,2,2,0,0,0.43,city scrape,Dominique,2016-01-05,within a day,100%,33%,f,Casa particular,Entire home/apt,"[""Hair dryer"", ""Long term stays allowed"", ""Washer"", ""First aid kit"", ""Indoor fireplace"", ""Smoking allowed"", ""Kitchen"", ""Essentials"", ""Pets allowed"", ""Dedicated workspace"", ""Hangers"", ""Iron"", ""Host greets you"", ""Luggage dropoff allowed"", ""Paid parking on premises"", ""Dryer"", ""Hot water"", ""TV"", ""Shampoo"", ""Wifi""]",$187.00,t,f
1189,53854969,20241229042300,2,2,46.20788,6.14291,5,1.0,2.0,3.0,2,1125,2,2,1125,1125,2.0,1125.0,16,16,16,16,21,9,0,4.67,4.62,4.43,4.86,4.9,5.0,4.48,1,1,0,0,0.58,city scrape,Nikhil,2014-12-07,within an hour,100%,100%,,Entire rental unit,Entire home/apt,"[""Hair dryer"", ""Long term stays allowed"", ""Hot water kettle"", ""Bathtub"", ""Freezer"", ""Books and reading material"", ""Portable air conditioning"", ""Laundromat nearby"", ""Wine glasses"", ""First aid kit"", ""Dishes and silverware"", ""Kitchen"", ""Portable heater"", ""Free washer \u2013 In unit"", ""Essentials"", ""Baking sheet"", ""Elevator"", ""Shower gel"", ""65 inch HDTV with Netflix"", ""Coffee"", ""Ethernet connection"", ""Bed linens"", ""Hangers"", ""Lockbox"", ""Iron"", ""Coffee maker"", ""Drying rack for clothing"", ""Clothing storage"", ""Induction stove"", ""Oven"", ""Body soap"", ""Paid street parking off premises"", ""Fire extinguisher"", ""Refrigerator"", ""Dishwasher"", ""Radiant heating"", ""Board games"", ""Microwave"", ""Cleaning products"", ""Extra pillows and blankets"", ""Cooking basics"", ""Hot water"", ""Shampoo"", ""Wifi"", ""Self check-in"", ""Blender"", ""Room-darkening shades""]",$225.00,t,f
1190,53934289,20241229042300,2,15,46.213772,6.079366,2,1.0,0.0,1.0,1,365,1,3,27,27,1.1,27.0,23,53,83,236,97,33,1,4.94,4.92,4.9,4.94,4.9,4.28,4.77,1,1,0,0,2.66,city scrape,Appart'City Collection,2021-12-08,within an hour,82%,98%,t,Entire serviced apartment,Entire home/apt,"[""Hair dryer"", ""Hot water kettle"", ""Carbon monoxide alarm"", ""Central heating"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Shower gel"", ""Dedicated workspace"", ""Exterior security cameras on property"", ""Bed linens"", ""Exercise equipment"", ""Paid washer \u2013 In building"", ""Smoke alarm"", ""Luggage dropoff allowed"", ""Microwave"", ""Mini fridge"", ""Cooking basics"", ""Hot water"", ""TV"", ""Air conditioning"", ""Shampoo"", ""Wifi"", ""Coffee maker: espresso machine""]",$129.00,t,t
1191,53938219,20241229042300,2,2,46.2129,6.1474,1,1.0,1.0,1.0,5,20,3,4,20,20,4.0,20.0,7,23,47,83,29,14,0,4.9,4.93,4.86,4.97,4.83,4.97,4.79,2,0,2,0,0.99,city scrape,Amanda,2018-11-14,within an hour,93%,65%,f,Private room in casa particular,Private room,"[""Hair dryer"", ""Conditioner"", ""Long term stays allowed"", ""Hot water kettle"", ""Lake access"", ""Bathtub"", ""Washer"", ""Wine glasses"", ""Dishes and silverware"", ""Kitchen"", ""Smoking allowed"", ""Essentials"", ""Elevator"", ""Shower gel"", ""Dining table"", ""Free dryer \u2013 In unit"", ""Ethernet connection"", ""Portable fans"", ""Bed linens"", ""Hangers"", ""Coffee maker: drip coffee maker, Nespresso"", ""Oven"", ""Electric stove"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Microwave"", ""Free street parking"", ""Heating"", ""Cleaning products"", ""Extra pillows and blankets"", ""Cooking basics"", ""Hot water"", ""Bread maker"", ""Shampoo"", ""Wifi"", ""Room-darkening shades""]",$49.00,t,f
1192,53995282,20241229042300,5,5,46.20609,6.15669,2,1.0,1.0,1.0,4,365,2,4,1125,1125,4.0,1125.0,30,49,69,276,12,1,0,4.33,4.5,4.25,4.75,4.58,4.92,4.42,2,2,0,0,0.34,city scrape,Miftari,2021-03-28,within an hour,100%,100%,f,Entire rental unit,Entire home/apt,"[""Hair dryer"", ""Iron"", ""Pets allowed"", ""Long term stays allowed"", ""Paid parking on premises"", ""Self check-in"", ""Dryer"", ""Lockbox"", ""Washer"", ""Hot water"", ""TV"", ""Shampoo"", ""Wifi"", ""Dedicated workspace"", ""Smoking allowed"", ""Kitchen"", ""Hangers"", ""Free parking on premises""]",$131.00,t,t
1193,54001322,20241229042300,2,2,46.2211,6.11094,1,1.0,1.0,1.0,3,30,3,3,30,30,3.0,30.0,16,26,51,294,58,18,1,4.93,4.95,4.91,4.95,4.97,4.81,4.86,2,0,2,0,1.62,city scrape,Nathalie,2017-11-27,within an hour,100%,100%,t,Private room in rental unit,Private room,"[""Hair dryer"", ""Conditioner"", ""Hot water kettle"", ""Freezer"", ""Shared gym nearby"", ""Wine glasses"", ""First aid kit"", ""Central heating"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Baking sheet"", ""Elevator"", ""Shower gel"", ""Coffee maker: Nespresso"", ""Dining table"", ""Dedicated workspace"", ""Rice maker"", ""Portable fans"", ""Bed linens"", ""Hangers"", ""Paid washer \u2013 In building"", ""Iron"", ""Drying rack for clothing"", ""Clothing storage: wardrobe"", ""Oven"", ""Electric stove"", ""Toaster"", ""Body soap"", ""Paid street parking off premises"", ""Paid dryer \u2013 In building"", ""Host greets you"", ""Lock on bedroom door"", ""Refrigerator"", ""Dishwasher"", ""Microwave"", ""Cleaning products"", ""Extra pillows and blankets"", ""Cleaning available during stay"", ""Paid parking on premises"", ""Single level home"", ""Cooking basics"", ""Hot water"", ""TV"", ""Shampoo"", ""Wifi"", ""Room-darkening shades"", ""Outdoor shower""]",$50.00,t,t
1194,54101754,20241229042300,26,27,46.207272,6.142974,2,1.0,1.0,1.0,1,12,1,2,1125,1125,1.2,1125.0,16,46,76,76,65,28,1,4.63,4.74,4.62,4.55,4.72,4.82,4.45,15,10,5,0,1.84,city scrape,Bianca,2015-04-15,within an hour,100%,99%,,Entire rental unit,Entire home/apt,"[""Hair dryer"", ""Long term stays allowed"", ""Hot water kettle"", ""Bathtub"", ""Freezer"", ""Laundromat nearby"", ""Wine glasses"", ""Central heating"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Elevator"", ""Shower gel"", ""Coffee maker: Nespresso"", ""Smart lock"", ""52 inch HDTV with premium cable, standard cable"", ""Dedicated workspace"", ""Portable fans"", ""Bed linens"", ""Hangers"", ""Iron"", ""Clothing storage: wardrobe"", ""Oven"", ""Electric stove"", ""Paid street parking off premises"", ""Refrigerator"", ""Radiant heating"", ""Microwave"", ""Cooking basics"", ""Hot water"", ""Shampoo"", ""Wifi"", ""Self check-in""]",$114.00,t,f
1195,54102721,20241229042300,1,2,46.19565,6.15671,4,1.0,1.0,2.0,90,365,120,120,365,365,120.0,365.0,28,58,88,363,3,0,0,5.0,5.0,5.0,5.0,4.67,5.0,5.0,1,1,0,0,0.09,city scrape,Fanny,2016-02-09,,,0%,f,Entire rental unit,Entire home/apt,"[""Essentials"", ""Hair dryer"", ""Iron"", ""Outdoor dining area"", ""Paid parking on premises"", ""Smoke alarm"", ""Hot water"", ""TV"", ""Shampoo"", ""Wifi"", ""Dedicated workspace"", ""Kitchen"", ""Hangers""]",$200.00,t,f
1196,54131479,20241229042300,1,1,46.19528,6.19422,2,1.2,1.0,1.6,1,90,1,1,1125,1125,1.0,1125.0,0,0,0,0,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,0,0,0.06,previous scrape,Hanibal,2021-08-28,,,,f,Entire rental unit,Entire home/apt,"[""Paid parking on premises"", ""TV"", ""Air conditioning"", ""Smoking allowed"", ""Kitchen""]",,t,f
1197,54134848,20241229042300,1,4,46.20479,6.12655,3,1.0,1.0,2.0,2,365,2,2,365,365,2.0,365.0,19,46,76,347,17,7,0,4.88,4.88,4.53,4.94,4.94,4.82,4.59,1,1,0,0,0.79,city scrape,Umur,2014-07-13,within a few hours,100%,55%,f,Entire rental unit,Entire home/apt,"[""Hair dryer"", ""Movie theater"", ""Washer"", ""Outdoor furniture"", ""BBQ grill"", ""First aid kit"", ""Dishes and silverware"", ""Private patio or balcony"", ""Kitchen"", ""Keypad"", ""Pets allowed"", ""Iron"", ""Coffee maker"", ""Smoke alarm"", ""Outdoor dining area"", ""Refrigerator"", ""Board games"", ""Heating"", ""Paid parking on premises"", ""Dryer"", ""TV"", ""Game console"", ""Wifi"", ""Self check-in""]",$176.00,t,f
1198,54155039,20241229042300,2,2,46.19881,6.13818,1,1.5,1.0,1.0,3,365,3,3,365,365,3.0,365.0,1,1,14,235,48,23,1,4.98,4.98,4.92,4.96,4.96,4.94,4.96,2,0,2,0,1.37,city scrape,Ludovica,2016-05-06,within an hour,100%,96%,t,Private room in rental unit,Private room,"[""Essentials"", ""Hair dryer"", ""Iron"", ""Long term stays allowed"", ""Host greets you"", ""Hot water"", ""Dedicated workspace"", ""Wifi"", ""Kitchen"", ""Hangers""]",$55.00,t,f
1199,54170994,20241229042300,4,4,46.2065,6.1481,2,1.2,1.0,1.6,1,365,1,1,365,365,1.0,365.0,0,0,0,0,0,0,0,4.7,4.8,4.7,4.8,4.8,4.8,4.6,4,1,3,0,1.0,previous scrape,Hotel Bristol,2020-09-21,,,,f,Entire serviced apartment,Entire home/apt,"[""Hair dryer"", ""Long term stays allowed"", ""Waterfront"", ""Hot water kettle"", ""Lake access"", ""Bathtub"", ""Books and reading material"", ""Wine glasses"", ""Carbon monoxide alarm"", ""Dishes and silverware"", ""Kitchen"", ""Crib - available upon request"", ""Babysitter recommendations"", ""Shared gym in building"", ""Building staff"", ""Essentials"", ""Baking sheet"", ""Elevator"", ""Pets allowed"", ""Shower gel"", ""Coffee"", ""Dedicated workspace"", ""Bed linens"", ""Hangers"", ""Molton Brown shampoo"", ""Pack \u2019n play/Travel crib - available upon request"", ""Iron"", ""Coffee maker"", ""Free resort access"", ""Clothing storage: closet"", ""City skyline view"", ""Paid parking off premises"", ""Smoke alarm"", ""Shared hot tub - available all year, open specific hours"", ""HDTV"", ""Shared sauna"", ""Luggage dropoff allowed"", ""Dishwasher"", ""Microwave"", ""Safe"", ""Heating"", ""Molton Brown body soap"", ""Extra pillows and blankets"", ""Mini fridge"", ""Backyard"", ""Paid parking on premises"", ""Hot water"", ""Air conditioning"", ""Wifi"", ""Beach access \u2013 Beachfront"", ""Self check-in"", ""Room-darkening shades""]",,,f
